transaction_id,transaction_date,facility_name,department,spend_category,vendor_name,product_description,unit_price,quantity,total_amount,contract_type,ppi_flag
TXN-100306,2025-09-08,St. Joseph's University Hospital,Orthopedics,Orthopedics,DePuy Synthes,Primary Total Knee System,7488.03,1,7488.03,Local,True
TXN-104547,2025-09-08,Memorial Regional Medical Center,Clinical Engineering Services,Clinical Engineering Services,Agiliti,PM Service — Ventilators (quarterly),7995.38,2,15990.76,GPO,False
TXN-103736,2025-09-08,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,Smith+Nephew,Collagen Wound Dressing (box),926.16,6,5556.96,GPO,True
TXN-100104,2025-09-08,St. Joseph's University Hospital,Orthopedics,Orthopedics,Smith+Nephew,Reverse Shoulder System,10847.13,7,75929.91,GPO,True
TXN-104629,2025-09-09,Memorial Regional Medical Center,Vascular,Vascular,Medtronic,Bare Metal Stent,3433.8,1,3433.8,GPO,True
TXN-103950,2025-09-09,Riverside General Hospital,Radiology,Radiology,Siemens Healthineers,Ultrasound Probe — Linear,6802.87,1,6802.87,Local,False
TXN-103810,2025-09-09,Memorial Regional Medical Center,Radiology,Radiology,Siemens Healthineers,Ultrasound Probe — Convex,8227.72,1,8227.72,Local,False
TXN-102138,2025-09-10,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Surgical Gloves — Sterile (case),665.35,1,665.35,GPO,True
TXN-102341,2025-09-10,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,Medtronic,Hemostatic Agent — Topical,476.03,10,4760.3,GPO,False
TXN-104839,2025-09-10,Memorial Regional Medical Center,Vascular,Vascular,Medtronic,Central Venous Catheter Kit,484.32,3,1452.96,Off-Contract,True
TXN-101593,2025-09-10,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,Siemens Healthineers,Fluid Warmer System,4512.63,1,4512.63,GPO,False
TXN-102006,2025-09-10,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Cardinal Health,Surgical Gown — Sterile (case),751.47,3,2254.41,GPO,False
TXN-100897,2025-09-10,Riverside General Hospital,Orthopedics,Orthopedics,DePuy Synthes,Partial Knee Unicompartmental System,7793.97,1,7793.97,Off-Contract,True
TXN-105242,2025-09-10,Valley Health System — Main Campus,Other/Miscellaneous,Other/Miscellaneous,BD,Face Mask — Surgical (case),241.39,7,1689.73,GPO,False
TXN-102005,2025-09-10,Northside Community Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Surgical Stapler — Linear,1181.23,1,1181.23,GPO,False
TXN-102325,2025-09-11,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Energy Device — Ultrasonic Shears,1518.48,7,10629.36,GPO,False
TXN-100384,2025-09-11,Valley Health System — Main Campus,Orthopedics,Orthopedics,Stryker,Thoracolumbar Pedicle Screw Set,5371.42,1,5371.42,Off-Contract,True
TXN-101437,2025-09-11,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,Medtronic,Transport Monitor,14067.37,1,14067.37,Off-Contract,False
TXN-104319,2025-09-11,Northside Community Hospital,Clinical Engineering Services,Clinical Engineering Services,Philips,Firmware Update Service — Monitors,2323.04,1,2323.04,Local,False
TXN-100283,2025-09-11,Memorial Regional Medical Center,Orthopedics,Orthopedics,Stryker,Cannulated Screw Set (6.5mm),946.8,8,7574.4,Local,True
TXN-104966,2025-09-11,Valley Health System — Main Campus,Vascular,Vascular,Medtronic,Embolization Coil (each),1490.09,5,7450.45,GPO,False
TXN-102808,2025-09-11,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Surgical Suture — Absorbable (box),724.46,9,6520.14,GPO,False
TXN-103368,2025-09-11,Northside Community Hospital,Biologics & Wound Care,Biologics & Wound Care,Smith+Nephew,Bone Graft Substitute — DBM Putty,2552.65,4,10210.6,GPO,True
TXN-103027,2025-09-11,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Surgical Gown — Sterile (case),582.88,10,5828.8,GPO,False
TXN-102949,2025-09-11,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,Medtronic,Specimen Container — Sterile (case),340.16,8,2721.28,GPO,False
TXN-104684,2025-09-11,Memorial Regional Medical Center,Vascular,Vascular,Teleflex,Guidewire — Hydrophilic,403.01,1,403.01,GPO,False
TXN-103121,2025-09-11,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,Molnlycke,Platelet-Rich Plasma Prep Kit,1807.28,5,9036.4,Local,False
TXN-103767,2025-09-11,Riverside General Hospital,Radiology,Radiology,Siemens Healthineers,MRI Contrast Agent — Gadolinium (case),1042.47,6,6254.82,GPO,False
TXN-104532,2025-09-12,Northside Community Hospital,Clinical Engineering Services,Clinical Engineering Services,Agiliti,Firmware Update Service — Monitors,3323.75,1,3323.75,Local,False
TXN-102717,2025-09-12,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Boston Scientific,Laparoscopic Trocar Set,1535.18,1,1535.18,GPO,False
TXN-102439,2025-09-12,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Surgical Stapler — Linear,1742.14,4,6968.56,Off-Contract,False
TXN-101843,2025-09-12,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Teleflex,Energy Device — Ultrasonic Shears,2497.6,4,9990.4,GPO,False
TXN-102635,2025-09-13,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,BD,Hemostatic Agent — Topical,670.86,10,6708.6,GPO,False
TXN-101577,2025-09-13,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,GE Healthcare,Defibrillator — Biphasic,16784.29,3,50352.87,Local,False
TXN-101112,2025-09-13,Memorial Regional Medical Center,Biomedical Equipment,Biomedical Equipment,Siemens Healthineers,Pulse Oximeter — Portable,1210.38,1,1210.38,GPO,False
TXN-105248,2025-09-13,Northside Community Hospital,Other/Miscellaneous,Other/Miscellaneous,B.Braun,Exam Gloves — Nitrile (case),436.0,1,436.0,GPO,False
TXN-102079,2025-09-13,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Boston Scientific,Stapler Reload Cartridge (6-pack),1708.54,8,13668.32,GPO,False
TXN-103324,2025-09-13,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,Alginate Dressing (box),247.16,1,247.16,GPO,True
TXN-104263,2025-09-13,Northside Community Hospital,Clinical Engineering Services,Clinical Engineering Services,Agiliti,Repair Parts — Electrosurgical Unit,3092.19,1,3092.19,GPO,False
TXN-103640,2025-09-14,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Alginate Dressing (box),337.9,1,337.9,GPO,False
TXN-105374,2025-09-14,Riverside General Hospital,Other/Miscellaneous,Other/Miscellaneous,B.Braun,Blood Pressure Cuff — Disposable (box),619.53,2,1239.06,Local,False
TXN-105587,2025-09-14,Northside Community Hospital,Other/Miscellaneous,Other/Miscellaneous,B.Braun,Blood Pressure Cuff — Disposable (box),910.08,3,2730.24,Off-Contract,False
TXN-101968,2025-09-14,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Medtronic,Surgical Stapler — Linear,1191.5,4,4766.0,Local,False
TXN-100218,2025-09-14,Northside Community Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Partial Knee Unicompartmental System,6132.9,6,36797.4,GPO,True
TXN-102126,2025-09-14,Riverside General Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Drape — Surgical (case),573.31,6,3439.86,Local,False
TXN-102149,2025-09-14,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Cardinal Health,Laparoscopic Trocar Set,2482.06,1,2482.06,Local,False
TXN-101829,2025-09-14,Riverside General Hospital,Surgical Supplies,Surgical Supplies,BD,Surgical Stapler — Linear,1134.57,5,5672.85,GPO,False
TXN-100870,2025-09-15,Memorial Regional Medical Center,Orthopedics,Orthopedics,Stryker,Shoulder Arthroplasty System,6130.3,1,6130.3,GPO,True
TXN-100988,2025-09-15,St. Joseph's University Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Shoulder Arthroplasty System,6775.39,1,6775.39,Local,True
TXN-103902,2025-09-15,St. Joseph's University Hospital,Radiology,Radiology,Philips,X-Ray Cassette — Digital DR Panel,8845.75,7,61920.25,GPO,False
TXN-105294,2025-09-15,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,BD,Sharps Container (case),704.16,2,1408.32,Local,False
TXN-100247,2025-09-15,Memorial Regional Medical Center,Orthopedics,Orthopedics,Zimmer Biomet,Reverse Shoulder System,7027.21,1,7027.21,GPO,True
TXN-101885,2025-09-15,Northside Community Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Surgical Suture — Absorbable (box),844.91,5,4224.55,Off-Contract,False
TXN-104757,2025-09-15,Riverside General Hospital,Vascular,Vascular,B.Braun,Drug-Eluting Stent,7582.0,2,15164.0,Off-Contract,False
TXN-102494,2025-09-15,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,BD,Surgical Stapler — Linear,813.56,19,15457.64,GPO,False
TXN-103745,2025-09-15,Valley Health System — Main Campus,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Platelet-Rich Plasma Prep Kit,2606.82,3,7820.46,GPO,False
TXN-102041,2025-09-15,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Cardinal Health,Surgical Drain — Closed Suction,389.26,2,778.52,GPO,False
TXN-100153,2025-09-15,St. Joseph's University Hospital,Orthopedics,Orthopedics,Zimmer Biomet,Thoracolumbar Pedicle Screw Set,3970.81,2,7941.62,Local,True
TXN-100170,2025-09-16,Valley Health System — Main Campus,Orthopedics,Orthopedics,NuVasive,Shoulder Arthroplasty System,10781.25,1,10781.25,Local,True
TXN-104893,2025-09-16,St. Joseph's University Hospital,Vascular,Vascular,Medtronic,Vascular Closure Device,821.78,2,1643.56,Local,False
TXN-102921,2025-09-16,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,BD,Laparoscopic Trocar Set,2068.92,1,2068.92,GPO,False
TXN-104143,2025-09-16,Memorial Regional Medical Center,Radiology,Radiology,Hologic,Ultrasound Probe — Convex,8872.96,7,62110.72,Off-Contract,False
TXN-102648,2025-09-16,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Specimen Container — Sterile (case),320.04,1,320.04,GPO,False
TXN-104141,2025-09-16,Northside Community Hospital,Radiology,Radiology,GE Healthcare,Fluoroscopy Drape (case),338.26,1,338.26,GPO,False
TXN-104289,2025-09-16,Valley Health System — Main Campus,Clinical Engineering Services,Clinical Engineering Services,Sodexo,PM Service — Patient Monitors (quarterly),3826.2,5,19131.0,Local,False
TXN-104823,2025-09-16,Northside Community Hospital,Vascular,Vascular,Boston Scientific,Dialysis Catheter Kit,428.12,2,856.24,GPO,True
TXN-100480,2025-09-16,Riverside General Hospital,Orthopedics,Orthopedics,Medtronic,Acetabular Cup w/ Liner,6129.21,1,6129.21,GPO,True
TXN-103794,2025-09-16,St. Joseph's University Hospital,Radiology,Radiology,Siemens Healthineers,MRI Contrast Agent — Gadolinium (case),679.42,2,1358.84,GPO,False
TXN-103732,2025-09-17,Northside Community Hospital,Biologics & Wound Care,Biologics & Wound Care,Medtronic,Foam Dressing — Adhesive (box),410.42,1,410.42,GPO,True
TXN-101584,2025-09-17,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,GE Healthcare,Surgical Table — Powered,54174.25,2,108348.5,Local,False
TXN-104254,2025-09-17,St. Joseph's University Hospital,Clinical Engineering Services,Clinical Engineering Services,Sodexo,PM Service — Infusion Pumps (quarterly),4700.4,4,18801.6,Local,False
TXN-105079,2025-09-17,St. Joseph's University Hospital,Vascular,Vascular,BD,PICC Line Kit,401.42,2,802.84,Local,False
TXN-101496,2025-09-17,Valley Health System — Main Campus,Biomedical Equipment,Biomedical Equipment,GE Healthcare,Transport Monitor,7921.0,4,31684.0,Local,False
TXN-102701,2025-09-17,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Boston Scientific,Hemostatic Agent — Topical,1717.95,1,1717.95,Off-Contract,False
TXN-103699,2025-09-18,St. Joseph's University Hospital,Biologics & Wound Care,Biologics & Wound Care,Baxter,Tissue Sealant — Fibrin (5mL),2487.36,1,2487.36,Off-Contract,True
TXN-104863,2025-09-18,Memorial Regional Medical Center,Vascular,Vascular,Teleflex,Dialysis Catheter Kit,639.36,1,639.36,GPO,False
TXN-103266,2025-09-18,Memorial Regional Medical Center,Biologics & Wound Care,Biologics & Wound Care,ConvaTec,Bone Morphogenetic Protein Kit,28046.84,2,56093.68,Off-Contract,False
TXN-102756,2025-09-18,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Surgical Gloves — Sterile (case),560.37,2,1120.74,GPO,False
TXN-103804,2025-09-19,Valley Health System — Main Campus,Radiology,Radiology,Hologic,Radiation Dosimeter Badge (quarterly),36.43,5,182.15,GPO,False
TXN-100779,2025-09-19,Memorial Regional Medical Center,Orthopedics,Orthopedics,DePuy Synthes,ACL Reconstruction Graft System,3160.41,5,15802.05,GPO,True
TXN-103763,2025-09-19,Memorial Regional Medical Center,Radiology,Radiology,Philips,Fluoroscopy Drape (case),201.96,1,201.96,Local,False
TXN-102013,2025-09-19,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,BD,Drape — Surgical (case),374.49,2,748.98,GPO,False
TXN-101896,2025-09-19,Northside Community Hospital,Surgical Supplies,Surgical Supplies,BD,Surgical Gown — Sterile (case),604.97,6,3629.82,GPO,False
TXN-100563,2025-09-19,Riverside General Hospital,Orthopedics,Orthopedics,DePuy Synthes,Spinal Rod System (Titanium),2437.52,1,2437.52,Local,True
TXN-102782,2025-09-19,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,B.Braun,Hemostatic Agent — Topical,1309.63,3,3928.89,Local,False
TXN-101522,2025-09-20,Valley Health System — Main Campus,Biomedical Equipment,Biomedical Equipment,Philips,Pulse Oximeter — Portable,821.71,1,821.71,GPO,False
TXN-103325,2025-09-20,Riverside General Hospital,Biologics & Wound Care,Biologics & Wound Care,Integra LifeSciences,Negative Pressure Wound Therapy Kit,2455.89,3,7367.67,Off-Contract,True
TXN-104376,2025-09-20,St. Joseph's University Hospital,Clinical Engineering Services,Clinical Engineering Services,Siemens Healthineers,Firmware Update Service — Monitors,2925.0,3,8775.0,Local,False
TXN-100408,2025-09-20,Northside Community Hospital,Orthopedics,Orthopedics,Stryker,Reverse Shoulder System,11384.16,2,22768.32,GPO,True
TXN-105512,2025-09-20,St. Joseph's University Hospital,Other/Miscellaneous,Other/Miscellaneous,BD,Wheelchair — Standard,4053.23,9,36479.07,GPO,False
TXN-104554,2025-09-20,Riverside General Hospital,Clinical Engineering Services,Clinical Engineering Services,Philips,Biomedical Equipment Inspection,1711.53,1,1711.53,Local,False
TXN-102700,2025-09-20,Northside Community Hospital,Surgical Supplies,Surgical Supplies,Cardinal Health,Irrigation Solution — 3L,101.73,3,305.19,Local,False
TXN-100509,2025-09-21,Valley Health System — Main Campus,Orthopedics,Orthopedics,Smith+Nephew,Cannulated Screw Set (6.5mm),914.03,1,914.03,Off-Contract,True
TXN-103925,2025-09-21,Riverside General Hospital,Radiology,Radiology,Hologic,Ultrasound Probe — Convex,8127.91,4,32511.64,GPO,False
TXN-104080,2025-09-21,Valley Health System — Main Campus,Radiology,Radiology,Philips,MRI Contrast Agent — Gadolinium (case),1081.52,1,1081.52,GPO,False
TXN-105567,2025-09-21,St. Joseph's University Hospital,Other/Miscellaneous,Other/Miscellaneous,Teleflex,Wheelchair — Standard,2636.7,10,26367.0,GPO,False
TXN-102603,2025-09-21,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,B.Braun,Specimen Container — Sterile (case),457.12,4,1828.48,Local,False
TXN-101339,2025-09-21,Valley Health System — Main Campus,Biomedical Equipment,Biomedical Equipment,Agiliti,Suction Unit — Portable,1543.36,1,1543.36,Local,False
TXN-104152,2025-09-22,Valley Health System — Main Campus,Radiology,Radiology,Philips,Fluoroscopy Drape (case),333.99,2,667.98,GPO,False
TXN-105260,2025-09-22,Valley Health System — Main Campus,Other/Miscellaneous,Other/Miscellaneous,Baxter,Walker — Folding,925.43,4,3701.72,GPO,False
TXN-103448,2025-09-22,Northside Community Hospital,Biologics & Wound Care,Biologics & Wound Care,KCI (3M+KCI),Bone Graft Substitute — DBM Putty,5116.27,1,5116.27,Local,False
TXN-102672,2025-09-22,Memorial Regional Medical Center,Surgical Supplies,Surgical Supplies,Baxter,Surgical Suture — Non-Absorbable (box),667.49,5,3337.45,GPO,False
TXN-100362,2025-09-22,St. Joseph's University Hospital,Orthopedics,Orthopedics,Stryker,Locking Plate System — Distal Radius,1275.91,3,3827.73,GPO,True
TXN-100948,2025-09-22,Valley Health System — Main Campus,Orthopedics,Orthopedics,Globus Medical,Shoulder Arthroplasty System,7939.07,4,31756.28,Local,True
TXN-102215,2025-09-22,Valley Health System — Main Campus,Surgical Supplies,Surgical Supplies,BD,Energy Device — Ultrasonic Shears,1686.79,21,35422.59,GPO,False
TXN-104577,2025-09-22,St. Joseph's University Hospital,Clinical Engineering Services,Clinical Engineering Services,Philips,On-Call Service Contract — Monthly,23197.31,2,46394.62,Local,False
TXN-101991,2025-09-22,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,Teleflex,Surgical Suture — Absorbable (box),592.3,6,3553.8,GPO,False
TXN-101360,2025-09-22,Riverside General Hospital,Biomedical Equipment,Biomedical Equipment,Agiliti,Infusion Pump — Dual Channel,7164.24,1,7164.24,Off-Contract,False
TXN-103833,2025-09-22,Northside Community Hospital,Radiology,Radiology,Canon Medical,CR Imaging Plate,1774.41,2,3548.82,Local,False
TXN-105483,2025-09-23,Memorial Regional Medical Center,Other/Miscellaneous,Other/Miscellaneous,Baxter,Crutches — Aluminum (pair),151.06,1,151.06,GPO,False
TXN-104625,2025-09-23,Memorial Regional Medical Center,Vascular,Vascular,Medtronic,PTA Balloon Catheter,2992.47,1,2992.47,GPO,True
TXN-101782,2025-09-23,St. Joseph's University Hospital,Surgical Supplies,Surgical Supplies,BD,Energy Device — Ultrasonic Shears,2847.02,1,2847.02,GPO,False
TXN-101440,2025-09-23,St. Joseph's University Hospital,Biomedical Equipment,Biomedical Equipment,Philips,Bed — Med-Surg Electric,15941.32,1,15941.32,Off-Contract,False
TXN-105566,2025-09-23,Northside Community Hospital,Other/Miscellaneous,Other/Miscellaneous,Cardinal Health,Exam Gloves — Nitrile (case),398.7,7,2790.9,GPO,False
